"Num_Auto_Mvt","Num_Mvt","Mvt","Categorie","Categdep","MT_Chiffre_Mvt_R","MT_Chiffre_Mvt_D","MT_Lttre_Mvt","Motif_Mvt","Date_Mvt","Date_Mvt1","DATBEO","TYPE","DESIGN","Code_Service","Service_Mvt","COMPT","DAF","DP","Solde_Av_Mvt","Solde_Av_Mvt1","Solde_Ap_Mvt","Solde_Ap_Mvt1","Heure_Mvt","Benef_Mvt","Code_Rubrique","Rubrique_Mvt","REP","CODE","MOIS","ANNE","MOISAN","MOISAN2","NBEO","MLMOIS","DATF","TITRE","COD"
"223","41","Dépenses","Dépenses","Dépenses","0","50000","Cinquante mille francs congolais","Aide & secours à Mavungu","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","277389626,52","277389626,52","277339626,52","277339626,52","30/12/1899 10:27:01","","","","0","668360","SEPTEMBRE","2022","SEPTEMBRE/2022","","942","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"224","42","Dépenses","Dépenses","Dépenses","0","120000","Cent vingt mille francs congolais","Frais de nettoyage de 02 bus tata","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","277339626,52","277339626,52","277219626,52","277219626,52","30/12/1899 10:31:29","","","","0","624000","SEPTEMBRE","2022","SEPTEMBRE/2022","","943","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"249","67","Dépenses","Dépenses","Dépenses","0","592000","Cinq cent quatre-vingt  douze mille francs congolais","Achat matériels de bureaux","08/09/2022 00:00:00","2022/09/08","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","259907651,52","259907651,52","259315651,52","259315651,52","30/12/1899 10:07:32","","","","0","604710","SEPTEMBRE","2022","SEPTEMBRE/2022","","933","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"260","78","Dépenses","Dépenses","Dépenses","0","100000","Cent mille francs congolais","Frais d'intervention bancaires; retrait fonds","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","257630651,52","257630651,52","257530651,52","257530651,52","30/12/1899 10:22:49","","","","0","631000","SEPTEMBRE","2022","SEPTEMBRE/2022","","944","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"261","79","Dépenses","Dépenses","Dépenses","0","400000","Quatre cent mille francs congolais","Frais d'élaboration rapport de paie juillet 2022","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","257530651,52","257530651,52","257130651,52","257130651,52","30/12/1899 10:24:54","","","","0","659800","SEPTEMBRE","2022","SEPTEMBRE/2022","","945","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"262","80","Dépenses","Dépenses","Dépenses","0","460000","Quatre cent soixante mille francs congolais","communication délégation syndicale","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","257130651,52","257130651,52","256730651,52","256730651,52","30/12/1899 10:29:47","","","","0","628100","SEPTEMBRE","2022","SEPTEMBRE/2022","","947","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"263","81","Dépenses","Dépenses","Dépenses","0","230000","Deux cent trente mille francs congolais","Communication de service secr DP","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","256730651,52","256730651,52","256500651,52","256500651,52","30/12/1899 10:30:52","","","","0","628100","SEPTEMBRE","2022","SEPTEMBRE/2022","","948","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"264","82","Dépenses","Dépenses","Dépenses","0","150000","Cent cinquante mille francs congolais","Frais de manutention archives","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","256500651,52","256500651,52","256350651,52","256350651,52","30/12/1899 10:32:34","","","","0","659800","SEPTEMBRE","2022","SEPTEMBRE/2022","","949","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"265","83","Dépenses","Dépenses","Dépenses","0","220000","Deux cent vingt mille francs congolais","Frais d'approvisionnement frigo bureau SDAF","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","256350651,52","256350651,52","256130651,52","256130651,52","30/12/1899 10:37:02","","","","0","604130","SEPTEMBRE","2022","SEPTEMBRE/2022","","950","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"266","84","Dépenses","Dépenses","Dépenses","0","9267971,5","Neuf millions deux cent soixante sept mille neuf cent soixante  onze et et cinquante centime francs congolais","Prime CX N° 150/22 P/C Sté Mega Congo","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","256130651,52","256130651,52","246862680,02","246862680,02","30/12/1899 10:39:32","","","","0","632540","SEPTEMBRE","2022","SEPTEMBRE/2022","","651","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"267","85","Dépenses","Dépenses","Dépenses","0","2711467,5","Deux millions sept cent onze mille quatre cent soixante sept et cinquante centime francs congolais","Prime CX PV n° 002/22 P/C Oris congo 3eme acpte","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","246862680,02","246862680,02","244151212,52","244151212,52","30/12/1899 10:42:40","","","","0","632540","SEPTEMBRE","2022","SEPTEMBRE/2022","","653","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"269","87","Dépenses","Dépenses","Dépenses","0","3004510","Trois millions quatre mille cinq cent dix francs congolais","Prime CX N° 187/22 P/C Vangu Vangu","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","242951212,52","242951212,52","239946702,52","239946702,52","30/12/1899 10:45:58","","","","0","632540","SEPTEMBRE","2022","SEPTEMBRE/2022","","654","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"270","88","Dépenses","Dépenses","Dépenses","0","215000","Deux cent quinze mille francs congolais","Frais de restauration aux policiers","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","239946702,52","239946702,52","239731702,52","239731702,52","30/12/1899 10:47:09","","","","0","604130","SEPTEMBRE","2022","SEPTEMBRE/2022","","655","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"271","89","Dépenses","Dépenses","Dépenses","0","10000","Dix mille francs congolais","Course de service Balenga","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","239731702,52","239731702,52","239721702,52","239721702,52","30/12/1899 10:48:00","","","","0","618120","SEPTEMBRE","2022","SEPTEMBRE/2022","","656","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"272","90","Dépenses","Dépenses","Dépenses","0","3500000","Trois millions cinq cent mille francs congolais","Achat fournitures de bureaux ","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","239721702,52","239721702,52","236221702,52","236221702,52","30/12/1899 10:48:52","","","","0","622210","SEPTEMBRE","2022","SEPTEMBRE/2022","","657","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"273","91","Dépenses","Dépenses","Dépenses","0","3900000","Trois millions neuf cent mille francs congolais","Achat matériels informatiques","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","236221702,52","236221702,52","232321702,52","232321702,52","30/12/1899 10:49:47","","","","0","604720","SEPTEMBRE","2022","SEPTEMBRE/2022","","658","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"275","93","Dépenses","Dépenses","Dépenses","0","1450000","Un million quatre cent cinquante mille francs congolais","Frais restauration rencontres locales","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","229921702,52","229921702,52","228471702,52","228471702,52","30/12/1899 10:52:35","","","","0","604130","SEPTEMBRE","2022","SEPTEMBRE/2022","","660","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"276","94","Dépenses","Dépenses","Dépenses","0","600000","Six cent mille francs congolais","Frais de reliure différents rapports et notes","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","228471702,52","228471702,52","227871702,52","227871702,52","30/12/1899 10:53:41","","","","0","632860","SEPTEMBRE","2022","SEPTEMBRE/2022","","661","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"277","95","Dépenses","Dépenses","Dépenses","0","400000","Quatre cent mille francs congolais","Frais de réparation pneus vehicules","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","227871702,52","227871702,52","227471702,52","227471702,52","30/12/1899 10:55:27","","","","0","624000","SEPTEMBRE","2022","SEPTEMBRE/2022","","662","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"278","96","Dépenses","Dépenses","Dépenses","0","790000","Sept cent quatre-vingt  dix mille francs congolais","Achat boites de lait nido","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","227471702,52","227471702,52","226681702,52","226681702,52","30/12/1899 10:56:21","","","","0","604130","SEPTEMBRE","2022","SEPTEMBRE/2022","","663","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"279","97","Dépenses","Dépenses","Dépenses","0","500000","Cinq cent mille francs congolais","Aide & secours aux handicapés physiques","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","226681702,52","226681702,52","226181702,52","226181702,52","30/12/1899 10:57:20","","","","0","668360","SEPTEMBRE","2022","SEPTEMBRE/2022","","664","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"280","98","Dépenses","Dépenses","Dépenses","0","600000","Six cent mille francs congolais","Salubrité spéciale de la cour 27/08/22","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","226181702,52","226181702,52","225581702,52","225581702,52","30/12/1899 10:59:34","","","","0","624000","SEPTEMBRE","2022","SEPTEMBRE/2022","","665","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"281","99","Dépenses","Dépenses","Dépenses","0","2610000","Deux millions six cent dix mille francs congolais","Fais de réparation et entretien groupe électrogène KV","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","225581702,52","225581702,52","222971702,52","222971702,52","30/12/1899 11:01:20","","","","0","624000","SEPTEMBRE","2022","SEPTEMBRE/2022","","966","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"282","100","Dépenses","Dépenses","Dépenses","0","1500000","Un million cinq cent mille francs congolais","Achat lubrifiant charroi","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","222971702,52","222971702,52","221471702,52","221471702,52","30/12/1899 11:02:19","","","","0","604210","SEPTEMBRE","2022","SEPTEMBRE/2022","","668","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"283","101","Dépenses","Dépenses","Dépenses","0","624000","Six cent vingt quatre mille francs congolais","Achat touques en plastiques","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","221471702,52","221471702,52","220847702,52","220847702,52","30/12/1899 11:06:19","","","","0","605820","SEPTEMBRE","2022","SEPTEMBRE/2022","","669","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"284","102","Dépenses","Dépenses","Dépenses","0","978900","Neuf cent soixante  dix-huit mille neuf cent francs congolais","Achat rideaux et accessoires bureau SDAF","09/09/2022 00:00:00","2022/09/09","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","220847702,52","220847702,52","219868802,52","219868802,52","30/12/1899 11:08:17","","","","0","624000","SEPTEMBRE","2022","SEPTEMBRE/2022","","670","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"285","103","Dépenses","Dépenses","Dépenses","0","830000","Huit cent trente mille francs congolais","Frais d'entretien split bureaux","12/09/2022 00:00:00","2022/09/12","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","219868802,52","219868802,52","219038802,52","219038802,52","30/12/1899 11:09:54","","","","0","624000","SEPTEMBRE","2022","SEPTEMBRE/2022","","671","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"286","104","Dépenses","Dépenses","Dépenses","0","1556000","Un million cinq cent cinquante six mille francs congolais","Achat tambours en couleur pour 02 photocopieuses","12/09/2022 00:00:00","2022/09/12","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","219038802,52","219038802,52","217482802,52","217482802,52","30/12/1899 11:11:21","","","","0","604710","SEPTEMBRE","2022","SEPTEMBRE/2022","","672","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"287","105","Dépenses","Dépenses","Dépenses","0","978800","Neuf cent soixante  dix-huit mille huit cent francs congolais","Frais de réparation photocopieuses bureaux","12/09/2022 00:00:00","2022/09/12","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","217482802,52","217482802,52","216504002,52","216504002,52","30/12/1899 11:12:51","","","","0","624000","SEPTEMBRE","2022","SEPTEMBRE/2022","","673","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"288","106","Dépenses","Dépenses","Dépenses","0","668600","Six cent soixante huit mille six cent huit francs congolais","Frais de réparation et entretien groupe électrogène/Mitendi ","12/09/2022 00:00:00","2022/09/12","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","216504002,52","216504002,52","215835402,52","215835402,52","30/12/1899 11:14:30","","","","0","624000","SEPTEMBRE","2022","SEPTEMBRE/2022","","974","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"289","107","Dépenses","Dépenses","Dépenses","0","128000","Cent vingt huit mille francs congolais","Achat chambres à air jeep 5604","12/09/2022 00:00:00","2022/09/12","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","215835402,52","215835402,52","215707402,52","215707402,52","30/12/1899 11:16:03","","","","0","624000","SEPTEMBRE","2022","SEPTEMBRE/2022","","676","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
"290","108","Dépenses","Dépenses","Dépenses","0","1785000","Un million sept cent quatre-vingt cinq mille francs congolais","Achat 01 onduleur K1VA","12/09/2022 00:00:00","2022/09/12","","AUTRES","","","","KASANGANDJO - WANDUMA","BUEYA - NZUZI","NTAMBUE - KANKU","215707402,52","215707402,52","213922402,52","213922402,52","30/12/1899 13:49:35","","","","0","604720","SEPTEMBRE","2022","SEPTEMBRE/2022","","677","Francs Congolais:  Vingt quatre millions huit cent quinzequatre mille huit cent vingt sept et cinquante six centime","30/09/2022","","1"
