"Num_Auto_Mvt","Num_Mvt","Mvt","MT_Chiffre_Mvt_R","MT_Chiffre_Mvt_D","MT_Lttre_Mvt","Motif_Mvt","Date_Mvt","Date_Mvt1","Code_Service","Service_Mvt","Solde_Av_Mvt","Solde_Av_Mvt1","Solde_Ap_Mvt","Solde_Ap_Mvt1","Heure_Mvt","Benef_Mvt","Code_Rubrique","Rubrique_Mvt","MODIF"
"2927","2479","Dépenses","0","20","Dollars américains vingt","Divers remboursement ","10/01/2012 00:00:00","2012/01/10","Rm","Divers Remboursements","202,58","202,58","182,58","182,58","30/12/1899 11:57:39","Tweva","43","Divers remboursement ",""
"2928","2480","Dépenses","0","150","Dollars américains cent cinquante","Versement BIAC","10/01/2012 00:00:00","2012/01/10","Biac","BIAC","182,58","182,58","32,58","32,58","30/12/1899 11:58:03","Tweva","56","Versement BIAC",""
"2929","2481","Dépenses","0","2,22","Dollars américains deux point vingt deux ","Transport courses de service","10/01/2012 00:00:00","2012/01/10","Bur","Bureau","32,58","32,58","30,36","30,36","30/12/1899 12:12:03","Tweva","9","Transport courses de service",""
"2930","2482","Dépenses","0","6,66","Dollars américains six point soixante six","Ration sécurité","10/01/2012 00:00:00","2012/01/10","Secu","Sécurité","30,36","30,36","23,7","23,7","30/12/1899 12:14:35","Chirro","53","Ration sécurité",""
"2931","449","Recettes","53,28","0","Dollars américains cinquante trois point ving six ","Vente bois ","10/01/2012 00:00:00","2012/01/10","Sc","Sciérie","23,7","23,7","76,98","76,98","30/12/1899 14:03:13","Junior EMPWA","2","Vente bois ",""
"2932","2483","Dépenses","0","5","Dollars américains cinq","Transport agents","10/01/2012 00:00:00","2012/01/10","Pers","Personnel","76,98","76,98","71,98","71,98","30/12/1899 08:57:16","Tweva","135","Transport agents",""
"2933","2484","Dépenses","0","10","Dollars américains dix","Collation équipe en déplacement","11/01/2012 00:00:00","2012/01/11","Gar","Garage","71,98","71,98","61,98","61,98","30/12/1899 09:06:09","Tweva/Maluku","195","Collation équipe en déplacement",""
"2934","2485","Dépenses","0","20","Dollars américains vingt","Transport courses de service","11/01/2012 00:00:00","2012/01/11","Gar","Garage","61,98","61,98","41,98","41,98","30/12/1899 09:08:08","Tweva/Maluku","9","Transport courses de service",""
"2935","450","Recettes","120","0","Dollars américains cent vingt","Location Véhicule","11/01/2012 00:00:00","2012/01/11","Gar","Garage","41,98","41,98","161,98","161,98","30/12/1899 09:10:20","Tweva/DAF/Remorque","106","Location Véhicule",""
"2936","451","Recettes","100","0","Dollars américains cent","Location Véhicule","11/01/2012 00:00:00","2012/01/11","Gar","Garage","161,98","161,98","261,98","261,98","30/12/1899 09:11:02","Tweva/MAF Bombé","106","Location Véhicule",""
"2937","2486","Dépenses","0","100","Dollars américains cent","Versement BIAC","11/01/2012 00:00:00","2012/01/11","Tmb","TMB","261,98","261,98","161,98","161,98","30/12/1899 09:11:38","Tweva","56","Versement BIAC",""
"2938","2487","Dépenses","0","50","Dollars américains cinquante ","Achat gasoil Mercedes","11/01/2012 00:00:00","2012/01/11","Gar","Garage","161,98","161,98","111,98","111,98","30/12/1899 09:12:13","Tweva/Carrière","18","Achat gasoil Mercedes",""
"2939","2488","Dépenses","0","1,88","Dollar américains un point quatre vingt huit","Soins médicaux et funéraires","11/01/2012 00:00:00","2012/01/11","Pers","Personnel","111,98","111,98","110,1","110,1","30/12/1899 09:31:54","Twave P/C Juiller","69","Soins médicaux et funéraires",""
"2940","2489","Dépenses","0","28,33","Dollar américains vingt huit point trente trois","Achat gasoil 950","11/01/2012 00:00:00","2012/01/11","Gar","Garage","110,1","110,1","81,77","81,77","30/12/1899 09:33:23","Tweva","211","Achat gasoil 950",""
"2941","2490","Dépenses","0","3,33","Dollars américains trois point trente trois","Achat SAE 40","11/01/2012 00:00:00","2012/01/11","Gar","Garage","81,77","81,77","78,44","78,44","30/12/1899 09:34:11","Tweva","153","Achat SAE 40",""
"2942","2491","Dépenses","0","0,5","Dollar américains zéro point cinq","Prélèvement Président","11/01/2012 00:00:00","2012/01/11","Pres","Président","78,44","78,44","77,94","77,94","30/12/1899 09:35:05","Kilo","45","Prélèvement Président",""
"2943","2492","Dépenses","0","0,5","Dollar américains zéro point cinq","Achat outils","11/01/2012 00:00:00","2012/01/11","Bur","Bureau","77,94","77,94","77,44","77,44","30/12/1899 09:35:55","Mungyamina/Stylo","97","Achat outils",""
"2944","2493","Dépenses","0","10","Dollar américains cinq","Communication de service","11/01/2012 00:00:00","2012/01/11","Pers","Personnel","77,44","77,44","67,44","67,44","30/12/1899 09:58:05","Gérant","8","Communication de service",""
"2945","2494","Dépenses","0","6,66","Dollar américains six point soixante six","Ration sécurité","11/01/2012 00:00:00","2012/01/11","Secu","Sécurité","67,44","67,44","60,78","60,78","30/12/1899 09:59:51","Shellah","53","Ration sécurité",""
"2946","2495","Dépenses","0","2,22","Dollar américains deux point vingt deux","Transport courses de service","11/01/2012 00:00:00","2012/01/11","Pers","Personnel","60,78","60,78","58,56","58,56","30/12/1899 10:05:17","Tweva","9","Transport courses de service",""
"2947","2496","Dépenses","0","1,11","Dollar américains un point onze","Communication de service","11/01/2012 00:00:00","2012/01/11","Sc","Sciérie","58,56","58,56","57,45","57,45","30/12/1899 10:05:46","Moïse MIKANZU","8","Communication de service",""
"2948","2497","Dépenses","0","2,22","Dollars américains deux point vingt deux","Transport courses de service","11/01/2012 00:00:00","2012/01/11","Gar","Garage","57,45","57,45","55,23","55,23","30/12/1899 13:01:05","Nzuzi","9","Transport courses de service",""
"2949","2498","Dépenses","0","2,22","Dollars américains deux point vingt deux ","Communication de service","11/01/2012 00:00:00","2012/01/11","Bur","Bureau","55,23","55,23","53,01","53,01","30/12/1899 13:01:44","Hyppolite","8","Communication de service",""
"2950","452","Recettes","70","0","Dollars américains septante","Location Mercedes Roger","12/01/2012 00:00:00","2012/01/12","Gar","Garage","53,01","53,01","123,01","123,01","30/12/1899 08:00:27","Roger","219","Location Mercedes Roger",""
"2951","2499","Dépenses","0","3,33","Dollars américains trois point trente trois","Transport courses de service","12/01/2012 00:00:00","2012/01/12","Pers","Personnel","123,01","123,01","119,68","119,68","30/12/1899 09:03:55","Magloire","9","Transport courses de service",""
"2952","2500","Dépenses","0","7,83","Dollars américains sept point quatre vingt trois","Travaux soufflage scierie","12/01/2012 00:00:00","2012/01/12","Sc","Sciérie","119,68","119,68","111,85","111,85","30/12/1899 09:13:24","Tresor/Achat gasoil compresseur ","52","Travaux soufflage scierie",""
"2953","453","Recettes","100","0","Dollars américains cents","Location MAF BOMBE","12/01/2012 00:00:00","2012/01/12","Gar","Garage","111,85","111,85","211,85","211,85","30/12/1899 09:16:11","Tweva","217","Location MAF BOMBE",""
"2954","2501","Dépenses","0","100","Dollars américains cent","Versement TMB","12/01/2012 00:00:00","2012/01/12","Tmb","TMB","211,85","211,85","111,85","111,85","30/12/1899 09:19:10","Tweva","57","Versement TMB",""
"2955","2502","Dépenses","0","20","Dollars américains vingt","Achat gasoil courses de service","12/01/2012 00:00:00","2012/01/12","Bur","Bureau","111,85","111,85","91,85","91,85","30/12/1899 09:21:29","Tweva/Gérant","115","Achat gasoil courses de service",""
"2956","2503","Dépenses","0","2,22","Dollars américains deux point vingt deux","Transport courses de service","12/01/2012 00:00:00","2012/01/12","Pers","Personnel","91,85","91,85","89,63","89,63","30/12/1899 09:24:03","Tweva","9","Transport courses de service",""
"2957","2504","Dépenses","0","1,11","Dollars américains un point onze","Transport courses de service","12/01/2012 00:00:00","2012/01/12","Pers","Personnel","89,63","89,63","88,52","88,52","30/12/1899 09:24:45","Gérant/Degama","9","Transport courses de service",""
"2958","454","Recettes","14,44","0","Dollars américains quatorze point quarante quatre ","Prestation de sciage ","12/01/2012 00:00:00","2012/01/12","Sc","Sciérie","0","0","102,96","102,96","30/12/1899 10:30:59","CORTEC/Délignage ","1","Prestation de sciage ",""
"2959","2505","Dépenses","0","1,88","Dollars américains un point quatre vingt huit","Transport courses de service","12/01/2012 00:00:00","2012/01/12","Gar","Garage","102,96","102,96","101,08","101,08","30/12/1899 10:40:17","Tweva","9","Transport courses de service",""
"2960","2506","Dépenses","0","20","Dollars américains vingt","Achat gasoil courses de service","12/01/2012 00:00:00","2012/01/12","Bur","Bureau","101,08","101,08","81,08","81,08","30/12/1899 10:49:09","Gérant","115","Achat gasoil courses de service",""
"2961","2507","Dépenses","0","5","Dollars américains cinq","Communication de service","12/01/2012 00:00:00","2012/01/12","Pers","Personnel","81,08","81,08","76,08","76,08","30/12/1899 11:05:56","Tweva","8","Communication de service",""
"2962","455","Recettes","250","0","Dollars américains deux cents cinquante ","Loaction Remorque DAF","12/01/2012 00:00:00","2012/01/12","Gar","Garage","76,08","76,08","326,08","326,08","30/12/1899 11:33:56","Mme Louise ","216","Loaction Remorque DAF",""
"2963","2508","Dépenses","0","130","Dollars américains cent trente ","Versement TMB","12/01/2012 00:00:00","2012/01/12","Tmb","TMB","326,08","326,08","196,08","196,08","30/12/1899 11:38:24","Tweva","57","Versement TMB",""
"2964","2509","Dépenses","0","60","Dollars américains soixante ","Achat gasoil MAN","12/01/2012 00:00:00","2012/01/12","Gar","Garage","196,08","196,08","136,08","136,08","30/12/1899 11:38:59","Tweva","19","Achat gasoil MAN",""
"2965","2510","Dépenses","0","60","Dollars américains soixante ","Divers remboursement ","12/01/2012 00:00:00","2012/01/12","Rm","Divers Remboursements","136,08","136,08","76,08","76,08","30/12/1899 11:39:46","Jean Marie Mbwese","43","Divers remboursement ",""
"2966","456","Recettes","12","0","Dollars américains douze","Electricité 13ème","12/01/2012 00:00:00","2012/01/12","Elec","Electricité","0","0","88,08","88,08","30/12/1899 11:56:23","Doris Elanga","101","Electricité 13ème",""
"2967","2511","Dépenses","0","10","Dollars américains dix","Electricité/SNEL","12/01/2012 00:00:00","2012/01/12","Elec","Electricité","88,08","88,08","78,08","78,08","30/12/1899 11:57:01","Bigas","41","Electricité/SNEL",""
"2968","2512","Dépenses","0","6,66","Dollars américains six point soixante six","Ration sécurité","12/01/2012 00:00:00","2012/01/12","Secu","Sécurité","78,08","78,08","71,42","71,42","30/12/1899 13:38:58","Chirro","53","Ration sécurité",""
"2969","2513","Dépenses","0","30","Dollars américains trente ","Soins médicaux et funéraires","13/01/2012 00:00:00","2012/01/13","Pers","Personnel","71,42","71,42","41,42","41,42","30/12/1899 08:40:27","Chirro","69","Soins médicaux et funéraires",""
"2970","457","Recettes","40","0","Dollars américains quarante ","Location Mercedes Roger","13/01/2012 00:00:00","2012/01/13","Gar","Garage","41,42","41,42","81,42","81,42","30/12/1899 09:24:22","Roger","219","Location Mercedes Roger",""
"2971","2514","Dépenses","0","5","Dollars américains cinq","Communication de service","13/01/2012 00:00:00","2012/01/13","Sc","Sciérie","81,42","81,42","76,42","76,42","30/12/1899 09:25:27","Tweva","8","Communication de service",""
"2972","2515","Dépenses","0","34,44","Dollars américains trente quatre point quarante quatre ","Achat SAE 40","13/01/2012 00:00:00","2012/01/13","Gar","Garage","76,42","76,42","41,98","41,98","30/12/1899 09:33:00","Tweva","153","Achat SAE 40",""
"2973","2516","Dépenses","0","2,82","Dollars américains deux point quatre vingt deux","Achat gasoil Poclain ","13/01/2012 00:00:00","2012/01/13","Gar","Garage","41,98","41,98","39,16","39,16","30/12/1899 09:34:02","Tweva","14","Achat gasoil Poclain ",""
"2974","2517","Dépenses","0","1,11","Dollars américains un point onze ","Achat outils","13/01/2012 00:00:00","2012/01/13","Gar","Garage","39,16","39,16","38,05","38,05","30/12/1899 09:35:01","Tweva","97","Achat outils",""
"2975","2518","Dépenses","0","4","Dollars américains quatre","Achat outils","13/01/2012 00:00:00","2012/01/13","Gar","Garage","38,05","38,05","34,05","34,05","30/12/1899 09:35:29","Tweva","97","Achat outils",""
"2976","2519","Dépenses","0","3,33","Dollars américains trois point trente trois","Achat carbure","13/01/2012 00:00:00","2012/01/13","Sc","Sciérie","34,05","34,05","30,72","30,72","30/12/1899 09:36:08","Tweva","10","Achat carbure",""
"2977","2520","Dépenses","0","1,41","Dollars américains un point quarante et un","Achat gasoil Poclain ","13/01/2012 00:00:00","2012/01/13","Sc","Sciérie","30,72","30,72","29,31","29,31","30/12/1899 09:37:15","Tweva","14","Achat gasoil Poclain ",""
"2978","2521","Dépenses","0","5","Dollars américains cinq","Achat outils","13/01/2012 00:00:00","2012/01/13","Sc","Sciérie","29,31","29,31","24,31","24,31","30/12/1899 09:37:58","Tweva","97","Achat outils",""
"2979","458","Recettes","140","0","Dollars américains cent quarante ","Prestation de sciage ","13/01/2012 00:00:00","2012/01/13","Sc","Sciérie","24,31","24,31","164,31","164,31","30/12/1899 09:51:25","Mme ADA","1","Prestation de sciage ",""
"2980","459","Recettes","500","0","Dollars américains cinq cents ","Prestation de sciage ","13/01/2012 00:00:00","2012/01/13","Sc","Sciérie","164,31","164,31","664,31","664,31","30/12/1899 10:14:35","Mme Louise Matsuela/acompte ","1","Prestation de sciage ",""
"2981","460","Recettes","250","0","Dollars américains deux cents cinquante ","Prestation de sciage ","13/01/2012 00:00:00","2012/01/13","Sc","Sciérie","664,31","664,31","914,31","914,31","30/12/1899 10:16:33","Mme Louise Matsuela/Solde ","1","Prestation de sciage ",""
"2982","461","Recettes","500","0","Dollars américains cinq cents","Electricité 13ème","13/01/2012 00:00:00","2012/01/13","Elec","Electricité","914,31","914,31","1414,31","1414,31","30/12/1899 10:19:20","Hassan ","101","Electricité 13ème",""
"2983","2522","Dépenses","0","500","Dollars américains cinq cents","Electricité/SNEL","13/01/2012 00:00:00","2012/01/13","Elec","Electricité","1414,31","1414,31","914,31","914,31","30/12/1899 10:20:56","Bigas","41","Electricité/SNEL",""
"2984","2523","Dépenses","0","600","Dollars américains six cents","Versement BIAC","13/01/2012 00:00:00","2012/01/13","Biac","BIAC","914,31","914,31","314,31","314,31","30/12/1899 10:22:54","Tweva","56","Versement BIAC",""
"2985","2524","Dépenses","0","200","Dollars américains deux cents","Divers remboursement ","13/01/2012 00:00:00","2012/01/13","Dem","Divers Emprunts","314,31","314,31","114,31","114,31","30/12/1899 10:24:14","Tweva","43","Divers remboursement ",""
"2986","2525","Dépenses","0","5","Dollars américains cinq","Soins médicaux et funéraires","13/01/2012 00:00:00","2012/01/13","Secu","Sécurité","114,31","114,31","109,31","109,31","30/12/1899 10:25:31","Chirro/Ajout","69","Soins médicaux et funéraires",""
"2987","2526","Dépenses","0","4","Dollars américains quatre","Transport courses de service","13/01/2012 00:00:00","2012/01/13","Pers","Personnel","109,31","109,31","105,31","105,31","30/12/1899 10:26:05","Tweva","9","Transport courses de service",""
"2988","2527","Dépenses","0","3,33","Dollars américains trois point trente trois","Achat huile de frein","13/01/2012 00:00:00","2012/01/13","Bur","Bureau","105,31","105,31","101,98","101,98","30/12/1899 10:37:36","Tweva","213","Achat huile de frein",""
"2989","2528","Dépenses","0","2,22","Dollars américains deux point vingt deux ","Prélèvement Président","13/01/2012 00:00:00","2012/01/13","Pres","Président","101,98","101,98","99,76","99,76","30/12/1899 13:42:31","Président","45","Prélèvement Président",""
"2990","2529","Dépenses","0","22","Dollars américains vingt deux ","Achat pièces de rechange scierie","13/01/2012 00:00:00","2012/01/13","Sc","Sciérie","99,76","99,76","77,76","77,76","30/12/1899 14:49:46","Moïse MIKANZU","185","Achat pièces de rechange scierie",""
"2991","2530","Dépenses","0","6,66","Dollars américains six point six","Ration sécurité","13/01/2012 00:00:00","2012/01/13","Secu","Sécurité","77,76","77,76","71,1","71,1","30/12/1899 14:50:31","MBAYA","53","Ration sécurité",""
